report_id,country,region,bacterial_species,antibiotic,year,resistance_rate,mortality_rate,infection_type,sample_size
2503,Australia,Oceania,Staphylococcus aureus,Ceftriaxone,2019,13.6,3.8,hospital,300
2504,Brazil,South America,Escherichia coli,Meropenem,2022,60.0,8.7,hospital,250
2505,Germany,Europe,Escherichia coli,Vancomycin,2023,21.9,3.9,community,100
2506,Nigeria,Africa,Pseudomonas aeruginosa,Ceftriaxone,2021,42.6,6.3,hospital,250
2507,India,Southeast Asia,Escherichia coli,Vancomycin,2021,51.3,6.4,hospital,150
2508,Australia,Oceania,Acinetobacter baumannii,Meropenem,2020,18.4,5.3,hospital,250
2509,France,Europe,Pseudomonas aeruginosa,Ceftriaxone,2023,26.3,2.1,community,200
2510,France,Europe,Pseudomonas aeruginosa,Ciprofloxacin,2020,33.9,6.9,community,300
2511,USA,North America,Staphylococcus aureus,Vancomycin,2018,8.3,5.6,community,300
2512,Japan,East Asia,Pseudomonas aeruginosa,Vancomycin,2023,30.4,1.7,community,300
2513,Australia,Oceania,Acinetobacter baumannii,Ceftriaxone,2023,24.0,1.3,community,200
2514,USA,North America,Acinetobacter baumannii,Meropenem,2018,20.3,8.8,community,200
2515,Japan,East Asia,Staphylococcus aureus,Meropenem,2021,46.5,9.8,hospital,150
2516,South Africa,Africa,Staphylococcus aureus,Amoxicillin,2021,68.1,10.7,hospital,250
2517,Germany,Europe,Escherichia coli,Ceftriaxone,2019,13.4,3.2,hospital,250
2518,Germany,Europe,Staphylococcus aureus,Meropenem,2021,31.8,7.4,community,100
2519,Brazil,South America,Staphylococcus aureus,Ceftriaxone,2023,58.8,11.1,community,100
2520,USA,North America,Pseudomonas aeruginosa,Ciprofloxacin,2023,24.8,1.2,community,250
2521,USA,North America,Klebsiella pneumoniae,Vancomycin,2020,18.8,7.5,community,250
2522,USA,North America,Staphylococcus aureus,Vancomycin,2021,19.2,1.5,community,300
2523,Brazil,South America,Escherichia coli,Amoxicillin,2022,33.3,11.6,hospital,250
2524,USA,North America,Staphylococcus aureus,Ceftriaxone,2020,13.2,0.5,community,100
2525,USA,North America,Staphylococcus aureus,Ciprofloxacin,2019,10.2,6.9,community,200
2526,Japan,East Asia,Pseudomonas aeruginosa,Ciprofloxacin,2020,42.9,7.8,hospital,150
2527,USA,North America,Pseudomonas aeruginosa,Meropenem,2023,34.9,2.7,community,250
2528,China,East Asia,Klebsiella pneumoniae,Meropenem,2018,32.3,8.9,hospital,100
2529,Japan,East Asia,Escherichia coli,Vancomycin,2020,25.6,4.3,hospital,250
2530,Australia,Oceania,Acinetobacter baumannii,Vancomycin,2023,17.7,0.5,hospital,150
2531,USA,North America,Klebsiella pneumoniae,Meropenem,2022,28.7,2.0,community,250
2532,South Africa,Africa,Acinetobacter baumannii,Ciprofloxacin,2019,43.8,11.4,hospital,250
2533,China,East Asia,Staphylococcus aureus,Meropenem,2020,28.7,10.0,community,100
2534,Nigeria,Africa,Acinetobacter baumannii,Amoxicillin,2022,69.7,18.4,community,200
2535,South Africa,Africa,Escherichia coli,Meropenem,2019,64.0,17.5,community,250
2536,India,Southeast Asia,Pseudomonas aeruginosa,Ciprofloxacin,2018,51.2,12.8,hospital,250
2537,Australia,Oceania,Escherichia coli,Vancomycin,2019,11.6,3.8,community,150
2538,Germany,Europe,Escherichia coli,Ciprofloxacin,2023,27.0,3.8,community,200
2539,South Africa,Africa,Pseudomonas aeruginosa,Vancomycin,2018,33.6,2.8,hospital,250
2540,Brazil,South America,Acinetobacter baumannii,Ceftriaxone,2019,50.2,5.9,community,250
2541,South Africa,Africa,Staphylococcus aureus,Vancomycin,2018,62.8,15.2,community,300
2542,China,East Asia,Staphylococcus aureus,Meropenem,2023,25.1,6.5,community,100
2543,France,Europe,Escherichia coli,Meropenem,2020,27.2,2.4,hospital,150
2544,Nigeria,Africa,Klebsiella pneumoniae,Ceftriaxone,2019,53.0,10.9,community,100
2545,Germany,Europe,Staphylococcus aureus,Ceftriaxone,2020,18.1,0.5,hospital,250
2546,Brazil,South America,Escherichia coli,Ceftriaxone,2022,47.9,12.1,community,150
2547,USA,North America,Pseudomonas aeruginosa,Meropenem,2022,13.9,3.3,community,200
2548,Australia,Oceania,Pseudomonas aeruginosa,Ceftriaxone,2018,9.7,0.5,community,150
2549,Japan,East Asia,Staphylococcus aureus,Meropenem,2023,31.7,4.6,community,100
2550,USA,North America,Pseudomonas aeruginosa,Ciprofloxacin,2019,14.8,6.5,community,200
2551,China,East Asia,Escherichia coli,Ceftriaxone,2018,20.1,4.5,community,300
2552,South Africa,Africa,Staphylococcus aureus,Amoxicillin,2021,35.1,11.2,hospital,200
2553,South Africa,Africa,Acinetobacter baumannii,Ciprofloxacin,2021,56.4,13.0,community,100
2554,Brazil,South America,Staphylococcus aureus,Ciprofloxacin,2018,38.5,8.9,community,300
2555,Australia,Oceania,Staphylococcus aureus,Vancomycin,2018,6.6,0.5,hospital,200
2556,USA,North America,Pseudomonas aeruginosa,Amoxicillin,2023,29.6,10.1,hospital,100
2557,Nigeria,Africa,Escherichia coli,Amoxicillin,2020,61.0,14.5,community,300
2558,France,Europe,Klebsiella pneumoniae,Ciprofloxacin,2023,20.6,0.5,community,250
2559,Japan,East Asia,Pseudomonas aeruginosa,Ciprofloxacin,2018,39.0,4.9,community,150
2560,Nigeria,Africa,Staphylococcus aureus,Amoxicillin,2018,31.0,9.1,hospital,150
2561,Japan,East Asia,Acinetobacter baumannii,Ceftriaxone,2018,37.6,11.6,community,100
2562,Nigeria,Africa,Staphylococcus aureus,Ciprofloxacin,2020,54.8,10.4,hospital,150
2563,USA,North America,Escherichia coli,Vancomycin,2021,9.8,1.0,community,300
2564,USA,North America,Pseudomonas aeruginosa,Ceftriaxone,2022,17.0,7.1,hospital,200
2565,Brazil,South America,Pseudomonas aeruginosa,Vancomycin,2021,36.5,10.0,hospital,300
2566,China,East Asia,Staphylococcus aureus,Ceftriaxone,2022,32.3,8.0,community,200
2567,USA,North America,Escherichia coli,Amoxicillin,2023,29.0,10.2,hospital,200
2568,Germany,Europe,Klebsiella pneumoniae,Amoxicillin,2023,30.8,10.3,community,100
2569,Nigeria,Africa,Escherichia coli,Amoxicillin,2023,60.9,10.6,hospital,150
2570,USA,North America,Escherichia coli,Ciprofloxacin,2022,11.5,0.5,hospital,150
2571,Japan,East Asia,Acinetobacter baumannii,Meropenem,2023,53.0,12.8,hospital,150
2572,France,Europe,Staphylococcus aureus,Amoxicillin,2020,22.7,5.7,hospital,300
2573,Germany,Europe,Klebsiella pneumoniae,Vancomycin,2021,20.1,4.9,community,200
2574,Nigeria,Africa,Pseudomonas aeruginosa,Meropenem,2021,45.2,11.7,community,100
2575,USA,North America,Staphylococcus aureus,Ceftriaxone,2018,12.2,0.5,community,100
2576,India,Southeast Asia,Pseudomonas aeruginosa,Amoxicillin,2020,72.2,17.4,community,200
2577,France,Europe,Escherichia coli,Ciprofloxacin,2019,26.6,10.2,community,250
2578,USA,North America,Klebsiella pneumoniae,Ceftriaxone,2020,15.9,1.6,hospital,100
2579,Germany,Europe,Escherichia coli,Vancomycin,2020,23.7,1.3,hospital,150
2580,Germany,Europe,Escherichia coli,Vancomycin,2020,29.0,3.4,community,150
2581,Brazil,South America,Acinetobacter baumannii,Vancomycin,2021,32.0,10.6,community,250
2582,USA,North America,Pseudomonas aeruginosa,Meropenem,2023,17.7,0.5,community,300
2583,Australia,Oceania,Acinetobacter baumannii,Amoxicillin,2023,25.2,3.6,hospital,100
2584,Australia,Oceania,Escherichia coli,Amoxicillin,2023,32.1,2.1,hospital,150
2585,Nigeria,Africa,Klebsiella pneumoniae,Ciprofloxacin,2020,58.2,9.8,community,100
2586,Japan,East Asia,Acinetobacter baumannii,Meropenem,2020,26.3,4.7,community,300
2587,USA,North America,Staphylococcus aureus,Vancomycin,2020,18.8,8.3,community,250
2588,Brazil,South America,Acinetobacter baumannii,Meropenem,2019,48.9,6.9,community,150
2589,South Africa,Africa,Klebsiella pneumoniae,Ceftriaxone,2022,61.9,8.7,hospital,300
2590,South Africa,Africa,Escherichia coli,Ceftriaxone,2022,59.9,14.8,community,300
2591,Australia,Oceania,Klebsiella pneumoniae,Vancomycin,2022,21.8,6.0,community,250
2592,Australia,Oceania,Acinetobacter baumannii,Ciprofloxacin,2022,18.8,3.7,community,100
2593,India,Southeast Asia,Pseudomonas aeruginosa,Meropenem,2022,39.4,7.4,hospital,150
2594,Nigeria,Africa,Staphylococcus aureus,Ciprofloxacin,2021,54.9,13.5,community,200
2595,France,Europe,Klebsiella pneumoniae,Ciprofloxacin,2020,29.6,8.8,community,100
2596,USA,North America,Pseudomonas aeruginosa,Ciprofloxacin,2022,18.7,4.4,community,300
2597,India,Southeast Asia,Acinetobacter baumannii,Vancomycin,2023,60.8,11.7,hospital,300
2598,USA,North America,Klebsiella pneumoniae,Ceftriaxone,2018,18.1,0.5,hospital,200
2599,Nigeria,Africa,Escherichia coli,Ceftriaxone,2018,32.4,8.0,hospital,300
2600,France,Europe,Klebsiella pneumoniae,Ceftriaxone,2021,25.4,8.0,hospital,300
2601,Brazil,South America,Escherichia coli,Vancomycin,2019,43.6,8.1,community,300
2602,USA,North America,Pseudomonas aeruginosa,Meropenem,2020,21.4,6.4,community,150
2603,France,Europe,Staphylococcus aureus,Meropenem,2022,23.1,8.0,hospital,200
2604,Australia,Oceania,Staphylococcus aureus,Meropenem,2023,22.8,6.1,hospital,250
2605,Germany,Europe,Klebsiella pneumoniae,Meropenem,2019,26.9,8.2,community,250
2606,Japan,East Asia,Staphylococcus aureus,Ceftriaxone,2020,34.7,10.7,hospital,150
2607,Japan,East Asia,Acinetobacter baumannii,Ciprofloxacin,2018,37.4,7.5,community,100
2608,Australia,Oceania,Acinetobacter baumannii,Vancomycin,2020,14.5,7.2,community,300
2609,USA,North America,Escherichia coli,Ciprofloxacin,2018,7.0,3.8,community,100
2610,India,Southeast Asia,Escherichia coli,Ciprofloxacin,2019,33.9,10.3,hospital,100
2611,Nigeria,Africa,Pseudomonas aeruginosa,Ciprofloxacin,2023,38.9,5.4,hospital,100
2612,South Africa,Africa,Acinetobacter baumannii,Meropenem,2018,35.5,11.8,community,150
2613,Australia,Oceania,Acinetobacter baumannii,Meropenem,2019,15.8,0.5,community,300
2614,Nigeria,Africa,Staphylococcus aureus,Meropenem,2021,50.6,11.8,community,250
2615,South Africa,Africa,Klebsiella pneumoniae,Vancomycin,2020,55.2,6.3,hospital,150
2616,Germany,Europe,Staphylococcus aureus,Ciprofloxacin,2020,20.4,2.6,community,100
2617,Brazil,South America,Escherichia coli,Ciprofloxacin,2020,51.3,8.5,hospital,100
2618,USA,North America,Escherichia coli,Ciprofloxacin,2023,25.0,6.2,community,100
2619,India,Southeast Asia,Klebsiella pneumoniae,Amoxicillin,2023,43.7,9.4,hospital,200
2620,Australia,Oceania,Staphylococcus aureus,Ciprofloxacin,2018,19.1,1.6,community,150
2621,Japan,East Asia,Pseudomonas aeruginosa,Ceftriaxone,2020,25.8,6.1,community,100
2622,USA,North America,Staphylococcus aureus,Ciprofloxacin,2019,14.1,3.7,community,300
2623,China,East Asia,Escherichia coli,Meropenem,2020,33.4,6.0,hospital,300
2624,Japan,East Asia,Pseudomonas aeruginosa,Meropenem,2022,45.8,7.2,community,150
2625,Brazil,South America,Acinetobacter baumannii,Ciprofloxacin,2018,21.2,6.4,hospital,150
2626,Australia,Oceania,Klebsiella pneumoniae,Ceftriaxone,2018,6.4,2.6,hospital,100
2627,Australia,Oceania,Acinetobacter baumannii,Vancomycin,2019,21.7,5.1,hospital,250
2628,Brazil,South America,Pseudomonas aeruginosa,Ceftriaxone,2019,42.5,10.9,community,200
2629,India,Southeast Asia,Acinetobacter baumannii,Ceftriaxone,2018,65.8,13.4,hospital,100
2630,Brazil,South America,Escherichia coli,Ciprofloxacin,2021,33.4,4.4,community,100
2631,Japan,East Asia,Staphylococcus aureus,Ceftriaxone,2021,34.7,9.4,community,300
2632,Japan,East Asia,Acinetobacter baumannii,Meropenem,2023,28.7,7.1,community,150
2633,South Africa,Africa,Pseudomonas aeruginosa,Amoxicillin,2019,66.3,16.0,hospital,150
2634,Australia,Oceania,Pseudomonas aeruginosa,Meropenem,2023,15.8,7.0,community,150
2635,France,Europe,Pseudomonas aeruginosa,Amoxicillin,2021,20.9,5.1,hospital,200
2636,Germany,Europe,Staphylococcus aureus,Vancomycin,2022,19.1,0.5,hospital,150
2637,Japan,East Asia,Pseudomonas aeruginosa,Meropenem,2023,50.3,12.2,community,300
2638,Japan,East Asia,Klebsiella pneumoniae,Meropenem,2021,30.9,8.0,hospital,200
2639,China,East Asia,Klebsiella pneumoniae,Amoxicillin,2020,23.1,9.0,community,300
2640,China,East Asia,Escherichia coli,Ceftriaxone,2020,30.0,3.9,hospital,100
2641,France,Europe,Acinetobacter baumannii,Ceftriaxone,2022,32.3,9.2,hospital,100
2642,India,Southeast Asia,Klebsiella pneumoniae,Amoxicillin,2019,63.7,8.4,community,250
2643,India,Southeast Asia,Escherichia coli,Meropenem,2019,56.4,7.1,community,150
2644,Japan,East Asia,Pseudomonas aeruginosa,Ceftriaxone,2019,17.6,0.5,hospital,100
2645,South Africa,Africa,Acinetobacter baumannii,Amoxicillin,2018,44.8,4.6,hospital,200
2646,USA,North America,Klebsiella pneumoniae,Amoxicillin,2020,20.6,7.2,hospital,200
2647,Australia,Oceania,Acinetobacter baumannii,Ciprofloxacin,2019,8.7,3.3,hospital,250
2648,Nigeria,Africa,Pseudomonas aeruginosa,Meropenem,2018,37.7,2.8,community,200
2649,South Africa,Africa,Escherichia coli,Ceftriaxone,2022,52.5,13.1,community,200
2650,India,Southeast Asia,Acinetobacter baumannii,Meropenem,2023,74.8,12.1,community,100
2651,Australia,Oceania,Acinetobacter baumannii,Ciprofloxacin,2021,18.9,4.5,hospital,150
2652,China,East Asia,Pseudomonas aeruginosa,Meropenem,2022,32.4,7.2,hospital,300
2653,China,East Asia,Acinetobacter baumannii,Meropenem,2022,32.0,4.3,hospital,150
2654,USA,North America,Acinetobacter baumannii,Vancomycin,2023,25.2,0.9,hospital,300
2655,India,Southeast Asia,Acinetobacter baumannii,Vancomycin,2023,78.5,14.1,community,250
2656,Brazil,South America,Klebsiella pneumoniae,Ciprofloxacin,2020,47.8,12.0,community,250
2657,Australia,Oceania,Pseudomonas aeruginosa,Vancomycin,2022,23.7,2.1,hospital,100
2658,USA,North America,Acinetobacter baumannii,Meropenem,2023,25.0,0.5,community,200
2659,India,Southeast Asia,Acinetobacter baumannii,Ceftriaxone,2021,40.7,6.1,community,100
2660,Nigeria,Africa,Pseudomonas aeruginosa,Ceftriaxone,2022,62.9,15.4,community,250
2661,USA,North America,Escherichia coli,Vancomycin,2021,16.0,1.0,community,250
2662,USA,North America,Acinetobacter baumannii,Meropenem,2018,13.8,5.9,community,150
2663,USA,North America,Staphylococcus aureus,Ceftriaxone,2021,24.2,4.5,community,100
2664,India,Southeast Asia,Staphylococcus aureus,Amoxicillin,2020,55.3,15.9,hospital,300
2665,Nigeria,Africa,Klebsiella pneumoniae,Ciprofloxacin,2023,33.3,8.7,hospital,150
2666,Brazil,South America,Acinetobacter baumannii,Vancomycin,2022,55.9,11.2,community,100
2667,USA,North America,Staphylococcus aureus,Vancomycin,2020,14.0,1.3,community,100
2668,Germany,Europe,Staphylococcus aureus,Meropenem,2021,32.5,10.2,community,300
2669,Australia,Oceania,Acinetobacter baumannii,Ceftriaxone,2023,27.0,5.0,community,150
2670,Germany,Europe,Escherichia coli,Meropenem,2023,33.8,10.7,community,200
2671,South Africa,Africa,Acinetobacter baumannii,Ceftriaxone,2021,68.2,11.8,hospital,150
2672,Brazil,South America,Klebsiella pneumoniae,Amoxicillin,2019,33.0,7.2,hospital,250
2673,Japan,East Asia,Escherichia coli,Ceftriaxone,2018,37.2,7.5,community,250
2674,USA,North America,Staphylococcus aureus,Meropenem,2022,27.9,8.5,community,100
2675,Australia,Oceania,Acinetobacter baumannii,Amoxicillin,2018,9.4,6.6,community,250
2676,Japan,East Asia,Escherichia coli,Meropenem,2018,28.1,5.0,hospital,100
2677,Japan,East Asia,Staphylococcus aureus,Ciprofloxacin,2020,43.5,9.1,hospital,300
2678,Japan,East Asia,Staphylococcus aureus,Meropenem,2023,38.3,5.7,hospital,250
2679,China,East Asia,Pseudomonas aeruginosa,Ceftriaxone,2020,36.6,2.4,hospital,250
2680,Nigeria,Africa,Escherichia coli,Ceftriaxone,2020,63.6,16.8,hospital,100
2681,Brazil,South America,Acinetobacter baumannii,Amoxicillin,2021,51.0,14.1,community,250
2682,China,East Asia,Pseudomonas aeruginosa,Ciprofloxacin,2018,21.4,2.8,community,250
2683,South Africa,Africa,Staphylococcus aureus,Ceftriaxone,2022,62.6,16.6,hospital,100
2684,USA,North America,Acinetobacter baumannii,Vancomycin,2018,21.3,0.5,community,150
2685,South Africa,Africa,Pseudomonas aeruginosa,Vancomycin,2022,56.6,9.5,community,250
2686,Brazil,South America,Acinetobacter baumannii,Ceftriaxone,2021,53.1,6.8,community,200
2687,USA,North America,Staphylococcus aureus,Ceftriaxone,2022,15.0,0.5,hospital,150
2688,China,East Asia,Klebsiella pneumoniae,Ceftriaxone,2019,36.0,9.1,community,300
2689,South Africa,Africa,Acinetobacter baumannii,Meropenem,2021,45.0,6.5,hospital,300
2690,Nigeria,Africa,Escherichia coli,Ciprofloxacin,2018,45.2,9.7,hospital,150
2691,South Africa,Africa,Acinetobacter baumannii,Ciprofloxacin,2023,45.9,10.4,hospital,250
2692,Nigeria,Africa,Escherichia coli,Ceftriaxone,2023,47.7,6.2,hospital,300
2693,India,Southeast Asia,Acinetobacter baumannii,Ceftriaxone,2023,62.3,9.0,hospital,100
2694,South Africa,Africa,Escherichia coli,Meropenem,2019,31.3,7.6,community,150
2695,Germany,Europe,Acinetobacter baumannii,Amoxicillin,2023,33.6,1.8,community,100
2696,Nigeria,Africa,Staphylococcus aureus,Ciprofloxacin,2022,35.9,12.0,community,250
2697,Australia,Oceania,Klebsiella pneumoniae,Amoxicillin,2022,24.4,9.0,hospital,250
2698,Germany,Europe,Escherichia coli,Amoxicillin,2019,24.1,4.1,community,300
2699,Australia,Oceania,Acinetobacter baumannii,Vancomycin,2023,19.3,4.7,community,150
2700,Australia,Oceania,Pseudomonas aeruginosa,Ceftriaxone,2021,13.6,5.2,hospital,150
2701,USA,North America,Staphylococcus aureus,Amoxicillin,2018,8.1,4.8,hospital,250
2702,South Africa,Africa,Klebsiella pneumoniae,Ciprofloxacin,2018,56.3,10.8,community,200
2703,China,East Asia,Klebsiella pneumoniae,Ciprofloxacin,2019,38.4,4.7,community,100
2704,France,Europe,Escherichia coli,Ciprofloxacin,2021,18.0,8.0,community,250
2705,India,Southeast Asia,Klebsiella pneumoniae,Ciprofloxacin,2023,44.0,4.0,community,200
2706,Germany,Europe,Acinetobacter baumannii,Vancomycin,2019,13.5,0.5,community,300
2707,Germany,Europe,Acinetobacter baumannii,Vancomycin,2020,26.3,6.2,community,100
2708,USA,North America,Acinetobacter baumannii,Vancomycin,2022,21.7,5.5,community,250
2709,France,Europe,Klebsiella pneumoniae,Ceftriaxone,2020,27.4,0.9,community,150
2710,South Africa,Africa,Escherichia coli,Ceftriaxone,2021,66.9,17.0,hospital,200
2711,China,East Asia,Acinetobacter baumannii,Vancomycin,2021,43.9,5.8,hospital,300
2712,India,Southeast Asia,Staphylococcus aureus,Vancomycin,2019,53.2,12.8,community,150
2713,China,East Asia,Escherichia coli,Meropenem,2018,17.5,7.4,hospital,300
2714,Nigeria,Africa,Pseudomonas aeruginosa,Vancomycin,2018,27.4,8.9,hospital,200
2715,France,Europe,Klebsiella pneumoniae,Ciprofloxacin,2021,23.2,0.8,community,150
2716,India,Southeast Asia,Klebsiella pneumoniae,Meropenem,2018,68.3,17.8,hospital,250
2717,Brazil,South America,Acinetobacter baumannii,Vancomycin,2022,58.0,11.4,community,200
2718,Australia,Oceania,Acinetobacter baumannii,Meropenem,2022,18.4,4.4,hospital,250
2719,Japan,East Asia,Klebsiella pneumoniae,Amoxicillin,2018,22.1,3.9,community,150
2720,Australia,Oceania,Staphylococcus aureus,Ceftriaxone,2018,8.7,1.0,community,100
2721,Brazil,South America,Klebsiella pneumoniae,Ciprofloxacin,2022,31.0,10.5,community,300
2722,Brazil,South America,Escherichia coli,Meropenem,2020,50.2,5.7,hospital,100
2723,Australia,Oceania,Klebsiella pneumoniae,Meropenem,2018,10.5,0.5,community,250
2724,France,Europe,Acinetobacter baumannii,Amoxicillin,2020,26.4,8.1,community,250
2725,Australia,Oceania,Pseudomonas aeruginosa,Amoxicillin,2022,28.2,5.1,community,200
2726,Australia,Oceania,Klebsiella pneumoniae,Vancomycin,2018,9.4,3.0,community,100
2727,Australia,Oceania,Escherichia coli,Ceftriaxone,2022,16.9,4.3,hospital,100
2728,China,East Asia,Staphylococcus aureus,Ciprofloxacin,2021,31.2,7.6,community,200
2729,South Africa,Africa,Staphylococcus aureus,Vancomycin,2018,43.6,11.5,hospital,200
2730,China,East Asia,Klebsiella pneumoniae,Ciprofloxacin,2020,25.2,6.4,community,150
2731,Nigeria,Africa,Escherichia coli,Ceftriaxone,2019,57.9,7.4,hospital,200
2732,Brazil,South America,Staphylococcus aureus,Amoxicillin,2023,52.9,11.2,community,250
2733,Australia,Oceania,Pseudomonas aeruginosa,Amoxicillin,2023,16.0,0.5,community,150
2734,India,Southeast Asia,Staphylococcus aureus,Ceftriaxone,2018,42.1,8.5,hospital,100
2735,China,East Asia,Acinetobacter baumannii,Amoxicillin,2021,28.4,3.4,hospital,150
2736,South Africa,Africa,Acinetobacter baumannii,Ceftriaxone,2021,64.5,16.0,hospital,150
2737,China,East Asia,Escherichia coli,Ceftriaxone,2020,28.8,1.1,community,300
2738,France,Europe,Klebsiella pneumoniae,Meropenem,2022,24.1,4.6,community,300
2739,Germany,Europe,Acinetobacter baumannii,Ciprofloxacin,2020,20.0,7.7,community,150
2740,Japan,East Asia,Klebsiella pneumoniae,Vancomycin,2019,33.5,2.4,hospital,200
2741,India,Southeast Asia,Acinetobacter baumannii,Ciprofloxacin,2020,47.9,6.0,hospital,250
2742,India,Southeast Asia,Acinetobacter baumannii,Meropenem,2020,57.7,8.6,community,300
